Species Name,Stats,Basic Information,Evolutions,Size,Breeding Information,Diet,Habitat,Capabilities,Skills,Level Up Moves,TM/HM Moves,Tutor Moves
SWOOBAT,"HP:   7
Attack:  6
Defense:  6
Special Attack: 8
Special Defense: 6
Speed:   11
","[T: Psychic, Flying]
[BA: Unaware, Klutz]
[AA: Simple, Celebrate ]
[HA: Sonic Courtship   ]","1: Woobat  
2: Swoobat Minimum 20   
","Height: 2’ 11”
Weight: 23.1 lbs.","Gender Ratio: 50%
Egg Group: Field, Flying

",Herbivore,"Cave
Mountain","Overland 1
Swim 3
Sky 6
Jump 2/2
Power 3
Dark-vision
Tracker
Telekinetic
Underdog","Athl 4d6+1
Acro 4d6+2
Combat 3d6
Stealth 4d6+2
Percep 4d6+2
Focus 4d6+2"," 4  Odor Sleuth - Normal
 8  Gust - Flying
 12  Assurance - Dark
 15  Heart Stamp - Psychic
 19  Imprison - Psychic
 21  Air Cutter - Flying
 25  Attract - Normal
 29  Amnesia - Psychic
 29  Calm Mind - Psychic
 32  Air Slash - Flying
 36  Future Sight - Psychic
 41  Psychic - Psychic
 47  Endeavor - NormalOne","  A2 Fly, 03 Psyshock, 04 Calm Mind, 06 Toxic, 
10 Hidden Power, 12 Taunt, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 19 Roost, 20 Safeguard, 21 Frustration, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 40 Aerial Ace, 41 Torment, 42 Facade, 44 Rest, 45 Attract, 46 Thief, 48 Round, 51 Steel Wing, 53 Energy Ball, 57 Charge Beam, 62 Acrobatics, 63 Embargo, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 74 Gyro Ball, 77 Psych Up, 85 Dream Eater, 87 Swagger, 88 Sleep Talk, 89 U-Turn, 90 Substitute, 92 Trick Room  
","  After Y ou, Endeavor, Giga Drain, Heat Wave, 
Helping Hand, Knock Off, Magic Coat, Pluck, Roost, Signal Beam, Skill Swap, Sky Attack, Sleep Talk, Snore, Super Fang, Tailwind, Telekinesis, Trick, Up-roar, Zen Headbutt
"
SPOINK,"HP:   6
Attack:  3
Defense:  4
Special Attack: 7
Special Defense: 8
Speed:   6
","[T: Psychic]
[BA: Own Tempo, Thick]
[AA: Gluttony, Run Away]
[HA: Telepathy   ]","1: Spoink  
2: Grumpig Minimum 30   
","Height: 2’ 4”
Weight: 67.5 lbs.","Gender Ratio: 50%
Egg Group: Field
Average Hatch Rate: 10 Days   
",Herbivore,"Forest
Grassland
Taiga","Overland 4
Swim 1
Jump 3/3
Power 1
Telepath
Underdog","Athl 3d6+1
Acro 4d6+2
Combat 2d6
Stealth 2d6+1
Percep 3d6+1
Focus 3d6+2"," 1  Splash - Normal
 7  Psywave - Psychic
 10  Odor Sleuth - Normal
 14  Psybeam - Psychic
 15  Psych Up - Normal
 18  Confuse Ray - Ghost
 21  Magic Coat - Psychic
 26  Zen Headbutt - Psychic
 29  Power Gem - Rock
 29  Rest - Psychic
 33  Snore - Normal
 38  Psyshock - Psychic
 40  Payback - Dark
 44  Psychic - Psychic
 50  Bounce - Flying","  03 Psyshock, 04 Calm Mind, 06 Toxic, 10 
Hidden Power, 11 Sunny Day, 12 Taunt, 16 Light Screen, 17 Protect, 18 Rain Dance, 21 Frustration, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 41 Torment, 42 Facade, 44 Rest, 45 Attract, 46 Thief, 48 Round, 57 Charge Beam, 66 Payback, 70 Flash, 73 Thunder Wave, 77 Psych Up, 85 Dream Eater, 86 Grass Knot, 87 Swagger, 88 Sleep Talk, 90 Substitute, 92 Trick Room    
Egg Move List Amnesia, Endure, Extrasensory, Future Sight, 
Lucky Chant,  Mirror Coat, Simple Beam, Skill Swap, Substitute, Trick, Whirlwind, Zen Headbutt   ","  Body Slam, Bounce, Covet, Double-Edge, 
Heal Bell, Icy Wind, Iron Tail, Magic Coat, Recycle, Role Play, Shock Wave, Signal Beam, Skill Swap, Sleep Talk, Snatch, Snore, Swift, Telekinesis, Trick, Zen Headbutt 
"
GRUMPIG,"HP:   8
Attack:  5
Defense:  7
Special Attack: 9
Special Defense: 11
Speed:   8
","[T: Psychic]
[BA: Own Tempo, Thick]
[AA: Gluttony, Synchronize ]
[HA: Telepathy   ]","1: Spoink  
2: Grumpig Minimum 30   
","Height: 2’ 11”
Weight: 157.6 lbs.","Gender Ratio: 50%
Egg Group: Field
",Herbivore,"Forest
Grassland
Taiga","Overland 5
Swim 3
Jump 2/2
Power 5
Naturewalk (Grassland, Forest)
Telepath","Athl 4d6+2
Acro 3d6+1
Combat 3d6
Stealth 2d6
Percep 4d6+2
Focus 4d6+2"," 7  Psywave - Psychic
 10  Odor Sleuth - Normal
 14  Psybeam - Psychic
 15  Psych Up - Normal
 18  Confuse Ray - Ghost
 21  Magic Coat - Psychic
 26  Zen Headbutt - Psychic
 29  Power Gem - Rock
 29  Rest - Psychic
 35  Snore - Normal
 42  Psyshock - Psychic
 46  Payback - Dark
 52  Psychic - Psychic
 60  Bounce - Flying","  03 Psyshock, 04 Calm Mind, 06 Toxic, 10 
Hidden Power, 11 Sunny Day, 12 Taunt, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 21 Frustration, 27 Return, 29 Psychic, 30 Shadow Ball, 31 Brick Break, 32 Double Team, 33 Reflect, 41 Torment, 42 Facade, 44 Rest, 45 Attract, 46 Thief, 48 Round, 52 Focus Blast, 53 Energy Ball, 56 Fling, 57 Charge Beam, 66 Payback, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 77 Psych Up, 78 Bulldoze, 85 Dream Eater, 86 Grass Knot, 87 Swagger, 88 Sleep Talk, 90 Substitute, 92 Trick Room, 98 Power-Up Punch, 100 Confide
","
 Body Slam, Bounce, Counter, Covet, 
Double-Edge, Drain Punch, Dynamic Punch, Fire Punch, Focus Punch, Heal Bell, Ice Punch, Icy Wind, Iron Tail, Magic Coat, Mega Kick, Mega Punch, Mud-Slap, Recycle, Role Play, Seismic Toss, Shock Wave, Signal Beam, Skill Swap, Sleep Talk, Snatch, Snore, Swift, Telekinesis, Thunder Punch, Trick, Zen Headbutt
"
MUNNA,"HP:   8
Attack:  3
Defense:  5
Special Attack: 7
Special Defense: 6
Speed:   2
","[T: Psychic]
[BA: Forewarn, Synchronize]
[AA: Telepathy, Dreamspinner ]
[HA: Daze   ]","1: Munna  
2: Musharna Moon Stone Minimum 20   
","Height: 2’ 0”
Weight: 51.4 lbs.","Gender Ratio: 50%
Egg Group: Field
Average Hatch Rate: 10 Days   
",Herbivore,Forest,"Overland 3
Swim 2
Levitate 4
Jump 1/1
Power 1
Dream Mist
Dream Reader
Telekinetic
Underdog","
Athl 2d6
Acro 2d6
Combat 2d6
Stealth 3d6+1
Per -
cep 3d6+1
Focus 3d6+2"," 1  Defense Curl - Normal
 1  Psywave - Psychic
 5  Lucky Chant - Normal
 7  Y awn - Normal
 11  Psybeam - Psychic
 13  Imprison - Psychic
 17  Moonlight - Fairy
 19  Hypnosis - Psychic
 23  Zen Headbutt - Psychic
 25  Synchronoise - Psychic
 29  Nightmare - Ghost
 31  Future Sight - Psychic
 35  Calm Mind - Psychic
 37  Psychic - Psychic
 41  Dream Eater - Psychic
 43  Telekinesis - Psychic
 47  Stored Power - Psychic"," 03 Psyshock, 04 Calm Mind, 06 Toxic, 10 
Hidden Power, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 39 Rock Tomb, 41 Torment, 42 Facade, 44 Rest, 45 Attract, 48 Round, 53 Energy Ball, 57 Charge Beam, 70 Flash, 73 Thunder Wave, 74 Gyro Ball, 77 Psych Up, 80 Rock Slide, 85 Dream Eater, 87 Swagger, 88 Sleep Talk, 90 Substitute, 92 Trick Room, 99 Dazzling Gleam   
Egg Move List Barrier, Baton Pass, Curse, Healing Wish, 
Helping Hand, Magic Coat, Secret Power, Sleep Talk, Sonic Boom, Swift 
"," 
 After Y ou, Gravity, Heal Bell, Helping Hand, 
Magic Coat, Pain Split, Signal Beam, Skill Swap, Sleep Talk, Snore, Telekinesis, Trick, Wonder Room, Worry Seed, Zen Headbutt
"
MUSHARNA,"HP:   12
Attack:  6
Defense:  9
Special Attack: 11
Special Defense: 10
Speed:   3
","[T: Psychic]
[BA: Forewarn, Synchronize]
[AA: Telepathy, Dreamspinner ]
[HA: Daze   ]","1: Munna  
2: Musharna Moon Stone Minimum 20   
","Height: 3’ 7”
Weight: 133.4 lbs.","Gender Ratio: 50%
Egg Group: Field

",Herbivore,"Forest
Grassland","Overland 4
Swim 3
Levitate 6
Jump 1/1
Power 5
Dream Mist
Dream Reader
Telekinetic","
Athl 3d6
Acro 2d6
Combat 3d6
Stealth 4d6+2
Per -
cep 4d6+2
Focus 5d6+2"," 1  Defense Curl - Normal
 1  Psywave - Psychic
 5  Lucky Chant - Normal
 7  Y awn - Normal
 11  Psybeam - Psychic
 13  Imprison - Psychic
 17  Moonlight - Fairy
 19  Hypnosis - Psychic
 23  Zen Headbutt - Psychic
 25  Synchronoise - Psychic
 29  Nightmare - Ghost
 31  Future Sight - Psychic
 35  Calm Mind - Psychic
 37  Psychic - Psychic
 41  Dream Eater - Psychic
 43  Telekinesis - Psychic
 47  Stored Power - Psychic","  03 Psyshock, 04 Calm Mind, 06 Toxic, 10 
Hidden Power, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 39 Rock Tomb, 41 Torment, 42 Facade, 44 Rest, 45 Attract, 48 Round, 53 Energy Ball, 57 Charge Beam, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 74 Gyro Ball, 77 Psych Up, 80 Rock Slide, 85 Dream Eater, 87 Swagger, 88 Sleep Talk, 90 Substitute, 92 Trick Room, 99 Dazzling Gleam
"," 
 After Y ou, Defense Curl(N), Gravity, Heal 
Bell, Helping Hand, Hypnosis(N), Lucky Chant(N), Magic Coat, Pain Split, Psybeam(N), Signal Beam, Skill Swap, Sleep Talk, Snore, Telekinesis, Trick, Wonder Room, Worry Seed, Zen Headbutt
"
ELGYEM,"HP:   6
Attack:  6
Defense:  6
Special Attack: 9
Special Defense: 6
Speed:   3
","[T: Psychic]
[BA: Telepathy, Synchronize]
[AA: Analytic, Memory Wipe]
[HA: Probability Control   ]","1: Elgyem  
2: Beheeyem Minimum 35   
","Height: 1’ 8”
Weight: 19.8 lbs.","Gender Ratio: 50%
Egg Group: Humanshape
Average Hatch Rate: 10 Days   
",Nullivore,"Mountain
Urban","Overland 2
Levitate 4
Jump 1/1
Power 1
Teleki-netic
Telepath
Underdog","
Athl 2d6
Acro 2d6
Combat 2d6
Stealth 2d6+1
Per -
cep 3d6+1
Focus 3d6+2"," 1  Confusion - Psychic
 4  Growl - Normal
 8  Heal Block - Psychic
 11  Miracle Eye - Psychic
 15  Psybeam - Psychic
 18  Headbutt - Normal
 22  Hidden Power - Normal
 25  Imprison - Psychic
 29  Simple Beam - Normal
 32  Zen Headbutt - Psychic
 36  Psych Up - Normal
 39  Psychic - Psychic
 43  Calm Mind - Psychic
 46  Recover - Normal
 50  Guard Split - Psychic
 50  Power Split - Psychic
 53  Synchronoise - Psychic
 56  Wonder Room - Psychic"," 03 Psyshock, 04 Calm Mind, 06 Toxic, 10 
Hidden Power, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 24 Thunderbolt, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 39 Rock Tomb, 42 Facade, 44 Rest, 45 Attract, 46 Thief, 48 Round, 49 Echoed Voice, 51 Steel Wing, 53 Energy Ball, 57 Charge Beam, 63 Embargo, 70 Flash, 73 Thunder Wave, 77 Psych Up, 80 Rock Slide, 85 Dream Eater, 87 Swagger, 88 Sleep Talk, 90 Substitute, 92 Trick Room, 97 Dark Pulse
Egg Move List
 Ally Switch, Astonish, Barrier, Cosmic Power, 
Disable, Guard Swap, Nasty Plot, Power Swap, Skill Swap, Teleport 
"," 
Ally Switch, After Y ou, Dark Pulse, Gravity, Magic Coat, Pain Split, Recycle, Role Play, Signal Beam, Skill Swap, Sleep Talk, Snatch, Snore, Telekinesis, Trick, Uproar, Wonder Room, Zen Headbutt
"
BEHEEYEM,"HP:   8
Attack:  8
Defense:  8
Special Attack: 13
Special Defense: 10
Speed:   4
","[T: Psychic]
[BA: Telepathy, Synchronize]
[AA: Analytic, Memory Wipe]
[HA: Probability Control   ]","1: Elgyem  
2: Beheeyem Minimum 35   
","Height: 3’ 3”
Weight: 76.1 lbs.","Gender Ratio: 50%
Egg Group: Humanshape

",Nullivore,Mountain,"Overland 3
Swim 3
Levitate 6
Jump 1/1
Power 3
Telekinetic
Telepath","Athl 3d6
Acro 2d6
Combat 3d6
Stealth 3d6+1
Per -
cep 4d6+2
Focus 5d6+4"," 4  Growl - Normal
 8  Heal Block - Psychic
 11  Miracle Eye - Psychic
 15  Psybeam - Psychic
 18  Headbutt - Normal
 22  Hidden Power - Normal
 25  Imprison - Psychic
 29  Simple Beam - Normal
 32  Zen Headbutt - Psychic
 36  Psych Up - Normal
 39  Psychic - Psychic
 45  Calm Mind - Psychic
 50  Recover - Normal
 56  Guard Split - Psychic
 58  Power Split - Psychic
 63  Synchronoise - Psychic
 68  Wonder Room - Psychic","  03 Psyshock, 04 Calm Mind, 06 Toxic, 10 
Hidden Power, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 24 Thunderbolt, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 39 Rock Tomb, 42 Facade, 44 Rest, 45 Attract, 46 Thief, 48 Round, 49 Echoed Voice, 51 Steel Wing, 53 Energy Ball, 57 Charge Beam, 63 Embargo, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 77 Psych Up, 80 Rock Slide, 85 Dream Eater, 87 Swagger, 88 Sleep Talk, 90 Substi-tute, 92 Trick Room, 97 Dark Pulse
"," 
Ally Switch, After Y ou, Dark Pulse, Gravity, Magic Coat, Pain Split, Recycle, Role Play, Signal Beam, Skill Swap, Sleep Talk, Snatch, Snore, Synchronoise (N), Telekinesis, Trick, Uproar, Wonder Room (N), Zen Headbutt
"
DROWZEE,"HP:   6
Attack:  5
Defense:  5
Special Attack: 4
Special Defense: 9
Speed:   4
","[T: Psychic]
[BA: Insomnia, Forewarn]
[AA: Inner Focus, Hypnotic ]
[HA: Dreamspinner   ]","1: Drowzee  
2: Hypno Minimum 25   
","Height: 3’ 3”
Weight: 71.4 lbs.","Gender Ratio: 50%
Egg Group: Humanshape
Average Hatch Rate: 10 Days   
",Herbivore,"Grassland
Marsh","Overland 4
Swim 2
Jump 1/1
Power 4
Mind Lock
Dream Reader
Naturewalk (Grassland)
Underdog","
Athl 2d6+1
Acro 2d6
Combat 2d6
Stealth 3d6+2
Percep 2d6
Focus 3d6+1"," 1  Hypnosis - Psychic
 1  Pound - Normal
 5  Disable - Normal
 9  Confusion - Psychic
 13  Headbutt - Normal
 17  Poison Gas - Poison
 21  Meditate - Psychic
 25  Psybeam - Psychic
 29  Headbutt - Normal
 33  Psych Up - Normal
 37  Synchronoise - Psychic
 41  Zen Headbutt - Psychic
 45  Swagger - Normal
 49  Psychic - Psychic
 53  Nasty Plot - Dark
 57  Psyshock - Psychic
 61  Future Sight - Psychic"," 03 Psyshock, 04 Calm Mind, 06 Toxic, 10 Hidden Power, 11 Sunny Day, 12 Taunt, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustra-tion, 27 Return, 29 Psychic, 30 Shadow Ball, 31 Brick Break, 32 Double Team, 33 Reflect, 41 Torment, 42 Facade, 44 Rest, 45 Attract, 46 Thief, 47 Low Sweep, 48 Round, 56 Fling, 70 Flash, 73 Thunder Wave, 77 Psych Up, 85 Dream Eater, 86 Grass Knot, 87 Swag-ger, 88 Sleep Talk, 90 Substitute, 92 Trick Room, 98 Power-Up Punch, 99 Dazzling Gleam, 100 Confide 
Egg Move List
Assist, Barrier, Fire Punch, Flatter, Guard Swap, Ice Punch, Nasty Plot, Psycho Cut, Role Play, Secret Power, Skill Swap, Thunder Punch   ","Body Slam, Counter, Double-Edge, Drain Punch, Dynamic Punch, Fire Punch, Focus Punch, Foul Play, Ice Punch, Low Kick, Magic Coat, Magic Room, Mega Kick, Mega Punch, Metronome, Mimic, Recycle, Role Play, Seismic Toss, Signal Beam, Skill Swap, Sleep Talk, Snatch, Snore, Teleki-nesis, Thunder Punch, Trick, Zen Headbutt 
"
HYPNO,"HP:   9
Attack:  7
Defense:  7
Special Attack: 7
Special Defense: 12
Speed:   7
","[T: Psychic]
[BA: Insomnia, Forewarn]
[AA: Inner Focus, Hypnotic ]
[HA: Dreamspinner   ]","1: Drowzee  
2: Hypno Minimum 25   
","Height: 5’ 3”
Weight: 166.7 lbs.","Gender Ratio: 50%
Egg Group: Humanshape
",Herbivore,"Grassland
Marsh","Overland 5
Swim 2
Jump 1/1
Power 6
Mind Lock
Dream Reader
Naturewalk (Grassland)","Athl 3d6+2
Acro 2d6
Combat 3d6
Stealth 4d6+3
Percep 3d6+2
Focus 4d6+2"," 5  Disable - Normal
 9  Confusion - Psychic
 13  Headbutt - Normal
 17  Poison Gas - Poison
 21  Meditate - Psychic
 25  Psybeam - Psychic
 29  Headbutt - Normal
 33  Psych Up - Normal
 37  Synchronoise - Psychic
 41  Zen Headbutt - Psychic
 45  Swagger - Normal
 49  Psychic - Psychic
 53  Nasty Plot - Dark
 57  Psyshock - Psychic
 61  Future Sight - Psychic","  03 Psyshock, 04 Calm Mind, 06 Toxic, 10 
Hidden Power, 11 Sunny Day, 12 Taunt, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 27 Return, 29 Psychic, 30 Shadow Ball, 31 Brick Break, 32 Double Team, 33 Reflect, 41 Torment, 42 Facade, 44 Rest, 45 Attract, 46 Thief, 47 Low Sweep, 48 Round, 52 Focus Blast, 56 Fling, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 77 Psych Up, 85 Dream Eater, 86 Grass Knot, 87 Swag-ger, 88 Sleep Talk, 90 Substitute, 92 Trick Room, 98 Power-Up Punch, 99 Dazzling Gleam, 100 Confide  
","
 Body Slam, Counter, Double-Edge, Drain 
Punch, Dynamic Punch, Fire Punch, Focus Punch, Foul Play, Ice Punch, Low Kick, Magic Coat, Magic Room, Mega Kick, Mega Punch, Metronome, Mimic, Nightmare(N), Recycle, Role Play, Seismic Toss, Sig-nal Beam, Skill Swap, Sleep Talk, Snatch, Snore, Switcheroo(N), Telekinesis, Thunder Punch, Trick, Zen Headbutt 
"
SMOOCHUM,"HP:   5
Attack:  3
Defense:  2
Special Attack: 9
Special Defense: 7
Speed:   7
","[T: Ice, Psychic]
[BA: Oblivious, Forewarn]
[AA: Hydration, Cute Tears]
[HA: Enfeebling Lips   ]","1: Smoochum  
2: Jynx Minimum 30    
","Height: 1’ 4”
Weight: 13.2 lbs.","Gender Ratio: 0%
Egg Group: Humanshape
Average Hatch Rate: 13 Days   
",Omnivore,"Taiga
Tundra
Urban","Overland 4
Swim 2
Jump 1/1
Power 1
Underdog","Athl 2d6
Acro 3d6
Combat 1d6
Stealth 3d6+2
Per -
cep 2d6
Focus 2d6+1"," 1  Pound - Normal
 5  Lick - Ghost
 8  Sweet Kiss - Fairy
 11  Powder Snow - Ice
 15  Confusion - Psychic
 18  Sing - Normal
 21  Heart Stamp - Psychic
 25  Mean Look - Normal
 28  Fake Tears - Dark
 31  Lucky Chant - Normal
 35  Avalanche - Ice
 38  Psychic - Psychic
 41  Copycat - Normal
 45  Perish Song - Normal
 48  Blizzard - Ice","  03 Psyshock, 04 Calm Mind, 06 Toxic, 07 
Hail, 10 Hidden Power, 13 Ice Beam, 14 Blizzard, 16 Light Screen, 17 Protect, 18 Rain Dance, 21 Frus-tration, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 42 Facade, 44 Rest, 45 At-tract, 46 Thief, 48 Round, 49 Echoed Voice, 56 Fling, 66 Payback, 70 Flash, 77 Psych Up, 79 Frost Breath, 85 Dream Eater, 86 Grass Knot, 87 Swagger, 88 Sleep Talk, 90 Substitute, 92 Trick Room    
Egg Move List Captivate, Fake Out, Ice Punch, Meditate, 
Miracle Eye, Nasty Plot, Psych Up, Wake-Up Slap, Wish   ","  Body Slam, Counter, Covet, Double-Edge, 
Dynamic Punch, Heal Bell, Helping Hand, Ice Punch, Icy Wind, Magic Coat, Magic Room, Mega Kick, Mega Punch, Metronome, Mud-Slap, Recycle, Role Play, Seismic Toss, Signal Beam, Skill Swap, Sleep Talk, Snore, Telekinesis, Trick, Uproar, Water Pulse, Zen Headbutt 
"
JYNX,"HP:   7
Attack:  5
Defense:  4
Special Attack: 12
Special Defense: 10
Speed:   10
","[T: Ice, Psychic]
[BA: Oblivious, Forewarn]
[AA: Dry Skin, Winter’s Kiss]
[HA: Enfeebling Lips   ]","1: Smoochum  
2: Jynx Minimum 30   
","Height: 4’ 7”
Weight: 89.5 lbs.","Gender Ratio: 0%
Egg Group: Humanshape
",Omnivore,"Taiga
Tundra
Urban","Overland 5
Swim 3
Jump 1/2
Power 4
Freezer
Naturewalk (Tundra)
Telekinetic
Telepath","Athl 3d6
Acro 3d6+2
Combat 3d6
Stealth 2d6
Per -
cep 3d6+1
Focus 3d6+2"," 5  Lick - Ghost
 8  Lovely Kiss - Normal
 11  Powder Snow - Ice
 15  Double Slap - Normal
 18  Ice Punch - Ice
 21  Heart Stamp - Psychic
 25  Mean Look - Normal
 28  Fake Tears - Dark
 33  Wake-Up Slap - Fighting
 39  Avalanche - Ice
 44  Body Slam - Normal
 49  Wring Out - Normal
 55  Perish Song - Normal
 60  Blizzard - Ice","  03 Psyshock, 04 Calm Mind, 06 Toxic, 07 
Hail, 10 Hidden Power, 12 Taunt, 13 Ice Beam, 14 Blizzard, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 21 Frustration, 27 Return, 29 Psychic, 30 Shadow Ball, 31 Brick Break, 32 Double Team, 33 Reflect, 41 Torment, 42 Facade, 44 Rest, 45 Attract, 46 Thief, 48 Round, 49 Echoed Voice, 52 Focus Blast, 53 Energy Ball, 56 Fling, 66 Payback, 68 Giga Impact, 70 Flash, 77 Psych Up, 79 Frost Breath, 85 Dream Eater, 86 Grass Knot, 87 Swagger, 88 Sleep Talk, 90 Substitute, 92 Trick Room, 98 Power-Up Punch, 100 Confide  
","
 Body Slam, Counter, Covet, Double-Edge, 
Drain Punch, Draining Kiss (N), Dynamic Punch, Focus Punch, Heal Bell, Helping Hand, Hyper Voice, Ice Punch, Icy Wind, Magic Coat, Magic Room, Mega Kick, Mega Punch, Metronome, Mud-Slap, Perish Song (N), Recycle, Role Play, Seismic Toss, Signal Beam, Skill Swap, Sleep Talk, Snore, Telekine-sis, Trick, Uproar, Water Pulse, Zen Headbutt
"
MIMEJR.,"HP:   2
Attack:  3
Defense:  5
Special Attack: 7
Special Defense: 9
Speed:   6
","[T: Psychic, Fairy]
[BA: Soundproof, Filter]
[AA: Technician, Copy Master]
[HA: Wallmaster   ]","1: Mime Jr.  
2: Mr. Mime Learn Mimic   
","Height: 2’ 0”
Weight: 28.7 lbs.","Gender Ratio: 50%
Egg Group: Humanshape
Average Hatch Rate: 13 Days   
",Omnivore,Urban,"Overland 3
Swim 1
Jump 1/1
Power 2
Underdog","Athl 2d6+1
Acro 3d6+1
Combat 1d6
Stealth 2d6+1
Percep 2d6
Focus 3d6+1"," 1  Tickle - Normal
 1  Barrier - Psychic
 1  Confusion - Psychic
 4  Copycat - Normal
 8  Meditate - Psychic
 11  Double Slap - Normal
 15  Mimic - Normal
 18  Encore - Normal
 22  Light Screen - Psychic
 22  Reflect - Psychic
 25  Psybeam - Psychic
 29  Substitute - Normal
 32  Recycle - Normal
 36  Trick - Psychic
 39  Psychic - Psychic
 43  Role Play - Psychic
 46  Baton Pass - Normal
 50  Safeguard - Normal","  03 Psyshock, 04 Calm Mind, 06 Toxic, 10 
Hidden Power, 11 Sunny Day, 12 Taunt, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 22 Solar Beam, 24 Thunderbolt, 25 Thunder, 27 Return, 29 Psychic, 30 Shadow Ball, 31 Brick Break, 32 Double Team, 33 Reflect, 41 Torment, 42 Facade, 44 Rest, 45 Attract, 46 Thief, 48 Round, 56 Fling, 57 Charge Beam, 70 Flash, 73 Thunder Wave, 77 Psych Up, 83 Infestation, 85 Dream Eater, 86 Grass Knot, 87 Swagger, 88 Sleep Talk, 90 Substitute, 92 Trick Room  
Egg Move List
 Charm, Confuse Ray, Fake Out, Future Sight, 
Healing Wish, Hypnosis, Icy Wind, Magic Room, Mimic, Nasty Plot, Power Split, Psych Up, Teeter Dance, Trick, Wake-Up Slap 
","
  Covet, Drain Punch, Focus Punch, Helping 
Hand, Magic Coat, Magic Room, Mud-Slap, Recycle, Role Play, Shock Wave, Signal Beam, Skill Swap, Sleep Talk, Snatch, Snore, Telekinesis, Trick, Uproar, Wonder Room
"
MR.MIME,"HP:   4
Attack:  5
Defense:  7
Special Attack: 10
Special Defense: 12
Speed:   9
","[T: Psychic, Fairy]
[BA: Soundproof, Filter]
[AA: Technician, Copy Master]
[HA: Wallmaster   ]","1: Mime Jr.  
2: Mr. Mime Learn Mimic   
","Height: 4’ 3”
Weight: 120.2 lbs.","Gender Ratio: 50%
Egg Group: Humanshape
",Omnivore,Urban,"Overland 5
Swim 3
Jump 1/1
Power 5
Telekinetic
Telepath","Athl 3d6+2
Acro 2d6+1
Combat 2d6
Stealth 3d6+2
Percep 4d6+2
Focus 5d6+3"," 4  Copycat - Normal
 8  Meditate - Psychic
 11  Double Slap - Normal
 15  Mimic - Normal
 15  Psywave - Psychic
 18  Encore - Normal
 22  Light Screen - Psychic
 22  Reflect - Psychic
 25  Psybeam - Psychic
 29  Substitute - Normal
 32  Recycle - Normal
 36  Trick - Psychic
 39  Psychic - Psychic
 43  Role Play - Psychic
 46  Baton Pass - Normal
 50  Safeguard - Normal","  03 Psyshock, 04 Calm Mind, 06 Toxic, 10 
Hidden Power, 11 Sunny Day, 12 Taunt, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 22 Solar Beam, 24 Thunderbolt, 25 Thunder, 27 Return, 29 Psychic, 30 Shadow Ball, 31 Brick Break, 32 Double Team, 33 Reflect, 40 Aerial Ace, 41 Torment, 42 Facade, 44 Rest, 45 Attract, 46 Thief, 48 Round, 52 Focus Blast, 53 Energy Ball, 56 Fling, 57 Charge Beam, 66 Pay-back, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 77 Psych Up, 83 Infestation, 85 Dream Eater, 86 Grass Knot, 87 Swagger, 88 Sleep Talk, 90 Substitute, 92 Trick Room, 98 Power-Up Punch, 100 Confide
","
 Body Slam, Counter, Covet, Double-Edge, 
Drain Punch, Fire Punch, Focus Punch, Foul Play, Guard Swap(N), Helping Hand, Ice Punch, Icy Wind, Iron Defense, Magic Coat, Magic Room, Magical Leaf(N),  Mega Kick, Mega Punch, Metronome, Misty Terrain (N), Mud-Slap, Power Swap(N), Quick Guard(N), Recycle, Role Play, Seismic Toss, Shock Wave, Signal Beam, Skill Swap, Sleep Talk, Snatch, Snore, Telekinesis, Thunder Punch, Trick, Uproar, Wide Guard(N), Wonder Room, Zen Headbutt
"
